# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.12500000e-02
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-02
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
2579.25         	1.73641097e+00	8.68205494e-01	8.68205481e-01	-3.14603228e-01	-4.65478608e+00	4.34018285e+00	-4.49748446e+00	6.58836348e-09	-1.60659919e-09	2.32567296e-09	-4.43762715e-10	2.76943568e-09
2579.5          	1.73662508e+00	8.68312547e-01	8.68312534e-01	-3.19300920e-01	-4.66019183e+00	4.34089091e+00	-4.50054137e+00	6.58859271e-09	-1.60733298e-09	2.32572903e-09	-4.44468468e-10	2.77019750e-09
2579.75         	1.73684819e+00	8.68424103e-01	8.68424090e-01	-3.23833983e-01	-4.66544208e+00	4.34160810e+00	-4.50352509e+00	6.58878126e-09	-1.60806800e-09	2.32577286e-09	-4.45181575e-10	2.77095443e-09
2580            	1.73705378e+00	8.68526894e-01	8.68526881e-01	-3.28213314e-01	-4.67047984e+00	4.34226653e+00	-4.50637318e+00	6.58892818e-09	-1.60880379e-09	2.32580413e-09	-4.45901726e-10	2.77170585e-09
2580.25         	1.73726851e+00	8.68634262e-01	8.68634249e-01	-3.32373056e-01	-4.67531223e+00	4.34293917e+00	-4.50912570e+00	6.58903282e-09	-1.60953987e-09	2.32582265e-09	-4.46628548e-10	2.77245119e-09
2580.5          	1.73748748e+00	8.68743748e-01	8.68743735e-01	-3.36358184e-01	-4.67996286e+00	4.34360468e+00	-4.51178377e+00	6.58909511e-09	-1.61027577e-09	2.32582842e-09	-4.47361558e-10	2.77318997e-09
2580.75         	1.73773857e+00	8.68869289e-01	8.68869276e-01	-3.40148862e-01	-4.68448439e+00	4.34433553e+00	-4.51440996e+00	6.58911488e-09	-1.61101091e-09	2.32582140e-09	-4.48100213e-10	2.77392161e-09
2581            	1.73798865e+00	8.68994330e-01	8.68994317e-01	-3.43740484e-01	-4.68879221e+00	4.34505172e+00	-4.51692197e+00	6.58909212e-09	-1.61174478e-09	2.32580160e-09	-4.48843979e-10	2.77464558e-09
2581.25         	1.73823223e+00	8.69116123e-01	8.69116110e-01	-3.47157978e-01	-4.69289861e+00	4.34574063e+00	-4.51931962e+00	6.58902729e-09	-1.61247697e-09	2.32576917e-09	-4.49592389e-10	2.77536155e-09
2581.5          	1.73847992e+00	8.69239969e-01	8.69239955e-01	-3.50383339e-01	-4.69680900e+00	4.34642567e+00	-4.52161733e+00	6.58892094e-09	-1.61320700e-09	2.32572433e-09	-4.50344839e-10	2.77606917e-09
2581.75         	1.73874266e+00	8.69371336e-01	8.69371323e-01	-3.53418992e-01	-4.70054809e+00	4.34712910e+00	-4.52383859e+00	6.58877357e-09	-1.61393440e-09	2.32566729e-09	-4.51100754e-10	2.77676805e-09
2582            	1.73891948e+00	8.69459747e-01	8.69459734e-01	-3.56228535e-01	-4.70384713e+00	4.34761860e+00	-4.52573287e+00	6.58858470e-09	-1.61465857e-09	2.32559791e-09	-4.51859613e-10	2.77745752e-09
2582.25         	1.73910262e+00	8.69551314e-01	8.69551301e-01	-3.58855764e-01	-4.70696444e+00	4.34810868e+00	-4.52753656e+00	6.58835363e-09	-1.61537893e-09	2.32551596e-09	-4.52620951e-10	2.77813691e-09
2582.5          	1.73931624e+00	8.69658126e-01	8.69658113e-01	-3.61301771e-01	-4.70994833e+00	4.34864656e+00	-4.52929745e+00	6.58808038e-09	-1.61609508e-09	2.32542146e-09	-4.53384351e-10	2.77880581e-09
2582.75         	1.73954356e+00	8.69771789e-01	8.69771776e-01	-3.63545226e-01	-4.71275053e+00	4.34920530e+00	-4.53097791e+00	6.58776536e-09	-1.61680657e-09	2.32531455e-09	-4.54149293e-10	2.77946384e-09
2583            	1.73979377e+00	8.69896893e-01	8.69896880e-01	-3.65558556e-01	-4.71537054e+00	4.34981198e+00	-4.53259126e+00	6.58740903e-09	-1.61751292e-09	2.32519543e-09	-4.54915206e-10	2.78011064e-09
2583.25         	1.74002934e+00	8.70014677e-01	8.70014664e-01	-3.67367998e-01	-4.71773941e+00	4.35037142e+00	-4.53405541e+00	6.58701169e-09	-1.61821365e-09	2.32506420e-09	-4.55681550e-10	2.78074575e-09
2583.5          	1.74030138e+00	8.70150695e-01	8.70150682e-01	-3.68922229e-01	-4.71993191e+00	4.35100969e+00	-4.53547080e+00	6.58657310e-09	-1.61890821e-09	2.32492076e-09	-4.56447830e-10	2.78136859e-09
2583.75         	1.74053542e+00	8.70267718e-01	8.70267705e-01	-3.70279154e-01	-4.72181715e+00	4.35153800e+00	-4.53667757e+00	6.58609331e-09	-1.61959607e-09	2.32476512e-09	-4.57213509e-10	2.78197862e-09
2584            	1.74080768e+00	8.70403847e-01	8.70403834e-01	-3.71408021e-01	-4.72355781e+00	4.35214979e+00	-4.53785380e+00	6.58557249e-09	-1.62027671e-09	2.32459736e-09	-4.57978028e-10	2.78257538e-09
2584.25         	1.74104203e+00	8.70521023e-01	8.70521010e-01	-3.72337576e-01	-4.72498943e+00	4.35265185e+00	-4.53882064e+00	6.58501149e-09	-1.62094966e-09	2.32441780e-09	-4.58740758e-10	2.78315855e-09
2584.5          	1.74124705e+00	8.70623532e-01	8.70623519e-01	-3.73079991e-01	-4.72614567e+00	4.35306568e+00	-4.53960568e+00	6.58441108e-09	-1.62161456e-09	2.32422677e-09	-4.59501179e-10	2.78372795e-09
2584.75         	1.74142650e+00	8.70713258e-01	8.70713245e-01	-3.73647607e-01	-4.72704963e+00	4.35340202e+00	-4.54022582e+00	6.58377158e-09	-1.62227112e-09	2.32402439e-09	-4.60258924e-10	2.78428331e-09
2585            	1.74157885e+00	8.70789434e-01	8.70789421e-01	-3.74001039e-01	-4.72765895e+00	4.35365791e+00	-4.54065843e+00	6.58309290e-09	-1.62291892e-09	2.32381059e-09	-4.61013625e-10	2.78482422e-09
2585.25         	1.74171324e+00	8.70856626e-01	8.70856613e-01	-3.74122413e-01	-4.72797877e+00	4.35385635e+00	-4.54091756e+00	6.58237476e-09	-1.62355752e-09	2.32358530e-09	-4.61764868e-10	2.78535016e-09
2585.5          	1.74192441e+00	8.70962212e-01	8.70962198e-01	-3.74038712e-01	-4.72826189e+00	4.35422318e+00	-4.54124253e+00	6.58161829e-09	-1.62418704e-09	2.32334907e-09	-4.62512510e-10	2.78586158e-09
2585.75         	1.74209117e+00	8.71045594e-01	8.71045581e-01	-3.73713927e-01	-4.72818399e+00	4.35447007e+00	-4.54132703e+00	6.58082349e-09	-1.62480699e-09	2.32310190e-09	-4.63256039e-10	2.78635794e-09
2586            	1.74224901e+00	8.71124513e-01	8.71124500e-01	-3.73174123e-01	-4.72785446e+00	4.35468033e+00	-4.54126740e+00	6.57998993e-09	-1.62541655e-09	2.32284355e-09	-4.63994771e-10	2.78683832e-09
2586.25         	1.74241243e+00	8.71206222e-01	8.71206209e-01	-3.72414596e-01	-4.72730723e+00	4.35489264e+00	-4.54109993e+00	6.57911718e-09	-1.62601485e-09	2.32257373e-09	-4.64727987e-10	2.78730171e-09
2586.5          	1.74253846e+00	8.71269239e-01	8.71269226e-01	-3.71458803e-01	-4.72645744e+00	4.35499864e+00	-4.54072804e+00	6.57820548e-09	-1.62660127e-09	2.32229247e-09	-4.65455036e-10	2.78774751e-09
2586.75         	1.74268808e+00	8.71344046e-01	8.71344033e-01	-3.70300702e-01	-4.72545193e+00	4.35515123e+00	-4.54030158e+00	6.57725545e-09	-1.62717546e-09	2.32200003e-09	-4.66175443e-10	2.78817547e-09
2587            	1.74276908e+00	8.71384546e-01	8.71384533e-01	-3.68951496e-01	-4.72407377e+00	4.35512227e+00	-4.53959802e+00	6.57626777e-09	-1.62773713e-09	2.32169666e-09	-4.66888799e-10	2.78858546e-09
2587.25         	1.74284398e+00	8.71421995e-01	8.71421982e-01	-3.67394472e-01	-4.72245756e+00	4.35506308e+00	-4.53876032e+00	6.57524313e-09	-1.62828605e-09	2.32138262e-09	-4.67594739e-10	2.78897736e-09
2587.5          	1.74292096e+00	8.71460487e-01	8.71460474e-01	-3.65613947e-01	-4.72060930e+00	4.35499536e+00	-4.53780233e+00	6.57418188e-09	-1.62882185e-09	2.32105805e-09	-4.68292830e-10	2.78935088e-09
2587.75         	1.74300700e+00	8.71503506e-01	8.71503493e-01	-3.63618535e-01	-4.71855596e+00	4.35493742e+00	-4.53674669e+00	6.57308432e-09	-1.62934411e-09	2.32072303e-09	-4.68982593e-10	2.78970562e-09
2588            	1.74312648e+00	8.71563249e-01	8.71563236e-01	-3.61383837e-01	-4.71633619e+00	4.35495236e+00	-4.53564428e+00	6.57195079e-09	-1.62985238e-09	2.32037768e-09	-4.69663539e-10	2.79004122e-09
2588.25         	1.74321900e+00	8.71609506e-01	8.71609493e-01	-3.58963933e-01	-4.71384847e+00	4.35488454e+00	-4.53436651e+00	6.57078187e-09	-1.63034629e-09	2.32002219e-09	-4.70335192e-10	2.79035738e-09
2588.5          	1.74329224e+00	8.71646126e-01	8.71646112e-01	-3.56351480e-01	-4.71111149e+00	4.35476001e+00	-4.53293575e+00	6.56957828e-09	-1.63082555e-09	2.31965679e-09	-4.70997154e-10	2.79065394e-09
2588.75         	1.74338112e+00	8.71690565e-01	8.71690552e-01	-3.53506933e-01	-4.70817455e+00	4.35466762e+00	-4.53142109e+00	6.56834137e-09	-1.63128984e-09	2.31928194e-09	-4.71648867e-10	2.79093080e-09
2589            	1.74344860e+00	8.71724307e-01	8.71724294e-01	-3.50471069e-01	-4.70498688e+00	4.35451581e+00	-4.52975134e+00	6.56707172e-09	-1.63173882e-09	2.31889783e-09	-4.72289905e-10	2.79118774e-09
2589.25         	1.74348825e+00	8.71744130e-01	8.71744117e-01	-3.47237005e-01	-4.70152097e+00	4.35428397e+00	-4.52790247e+00	6.56576974e-09	-1.63217220e-09	2.31850462e-09	-4.72919888e-10	2.79142450e-09
2589.5          	1.74349178e+00	8.71745897e-01	8.71745884e-01	-3.43838592e-01	-4.69778848e+00	4.35394989e+00	-4.52586918e+00	6.56443599e-09	-1.63258971e-09	2.31810246e-09	-4.73538475e-10	2.79164094e-09
2589.75         	1.74348780e+00	8.71743908e-01	8.71743895e-01	-3.40248980e-01	-4.69383230e+00	4.35358332e+00	-4.52370781e+00	6.56307111e-09	-1.63299111e-09	2.31769159e-09	-4.74145321e-10	2.79183691e-09
2590            	1.74348827e+00	8.71744143e-01	8.71744130e-01	-3.36469324e-01	-4.68968410e+00	4.35321478e+00	-4.52144944e+00	6.56167555e-09	-1.63337611e-09	2.31727211e-09	-4.74740055e-10	2.79201217e-09
2590.25         	1.74347051e+00	8.71735259e-01	8.71735246e-01	-3.32487727e-01	-4.68527606e+00	4.35278834e+00	-4.51903220e+00	6.56024969e-09	-1.63374440e-09	2.31684415e-09	-4.75322330e-10	2.79216648e-09
2590.5          	1.74350207e+00	8.71751041e-01	8.71751028e-01	-3.28292971e-01	-4.68076922e+00	4.35247625e+00	-4.51662274e+00	6.55879383e-09	-1.63409565e-09	2.31640777e-09	-4.75891766e-10	2.79229954e-09
2590.75         	1.74350040e+00	8.71750206e-01	8.71750193e-01	-3.23948967e-01	-4.67602233e+00	4.35207337e+00	-4.51404785e+00	6.55730858e-09	-1.63442955e-09	2.31596316e-09	-4.76447971e-10	2.79241113e-09
2591            	1.74348554e+00	8.71742777e-01	8.71742764e-01	-3.19414387e-01	-4.67104656e+00	4.35163217e+00	-4.51133937e+00	6.55579472e-09	-1.63474590e-09	2.31551057e-09	-4.76990619e-10	2.79250119e-09
2591.25         	1.74349059e+00	8.71745304e-01	8.71745291e-01	-3.14711032e-01	-4.66593982e+00	4.35122879e+00	-4.50858431e+00	6.55425314e-09	-1.63504459e-09	2.31505026e-09	-4.77519461e-10	2.79256972e-09
2591.5          	1.74350283e+00	8.71751421e-01	8.71751408e-01	-3.09808619e-01	-4.66064444e+00	4.35083582e+00	-4.50574013e+00	6.55268449e-09	-1.63532537e-09	2.31458243e-09	-4.78034151e-10	2.79261658e-09
2591.75         	1.74352720e+00	8.71763605e-01	8.71763592e-01	-3.04692733e-01	-4.65515598e+00	4.35046324e+00	-4.50280961e+00	6.55108943e-09	-1.63558796e-09	2.31410726e-09	-4.78534332e-10	2.79264160e-09
2592            	1.74357508e+00	8.71787544e-01	8.71787531e-01	-2.99431425e-01	-4.64957263e+00	4.35014120e+00	-4.49985692e+00	6.54946875e-09	-1.63583211e-09	2.31362501e-09	-4.79019611e-10	2.79264462e-09
2592.25         	1.74355074e+00	8.71775377e-01	8.71775364e-01	-2.94021033e-01	-4.64365239e+00	4.34963136e+00	-4.49664187e+00	6.54782346e-09	-1.63605766e-09	2.31313597e-09	-4.79489669e-10	2.79262564e-09
2592.5          	1.74350357e+00	8.71751790e-01	8.71751777e-01	-2.88495419e-01	-4.63755160e+00	4.34905618e+00	-4.49330389e+00	6.54615465e-09	-1.63626453e-09	2.31264051e-09	-4.79944273e-10	2.79258479e-09
2592.75         	1.74344655e+00	8.71723284e-01	8.71723271e-01	-2.82841834e-01	-4.63128895e+00	4.34844712e+00	-4.48986804e+00	6.54446324e-09	-1.63645269e-09	2.31213890e-09	-4.80383244e-10	2.79252214e-09
2593            	1.74342327e+00	8.71711643e-01	8.71711630e-01	-2.77024676e-01	-4.62494196e+00	4.34791728e+00	-4.48642962e+00	6.54274990e-09	-1.63662204e-09	2.31163132e-09	-4.80806381e-10	2.79243770e-09
2593.25         	1.74339296e+00	8.71696489e-01	8.71696476e-01	-2.71024787e-01	-4.61839140e+00	4.34736661e+00	-4.48287901e+00	6.54101529e-09	-1.63677241e-09	2.31111793e-09	-4.81213444e-10	2.79233138e-09
2593.5          	1.74338461e+00	8.71692312e-01	8.71692299e-01	-2.64885069e-01	-4.61174973e+00	4.34686467e+00	-4.47930720e+00	6.53926021e-09	-1.63690367e-09	2.31059899e-09	-4.81604180e-10	2.79220317e-09
2593.75         	1.74337672e+00	8.71688367e-01	8.71688354e-01	-2.58549901e-01	-4.60490972e+00	4.34635982e+00	-4.47563477e+00	6.53748545e-09	-1.63701562e-09	2.31007468e-09	-4.81978283e-10	2.79205296e-09
2594            	1.74339845e+00	8.71699232e-01	8.71699219e-01	-2.52107096e-01	-4.59802766e+00	4.34592057e+00	-4.47197411e+00	6.53569202e-09	-1.63710810e-09	2.30954532e-09	-4.82335439e-10	2.79188076e-09
2594.25         	1.74341842e+00	8.71709219e-01	8.71709206e-01	-2.45517697e-01	-4.59098673e+00	4.34546903e+00	-4.46822788e+00	6.53388110e-09	-1.63718103e-09	2.30901124e-09	-4.82675409e-10	2.79168665e-09
2594.5          	1.74344062e+00	8.71720315e-01	8.71720302e-01	-2.38824166e-01	-4.58384574e+00	4.34502157e+00	-4.46443365e+00	6.53205391e-09	-1.63723437e-09	2.30847281e-09	-4.82997964e-10	2.79147078e-09
2594.75         	1.74343912e+00	8.71719566e-01	8.71719553e-01	-2.32009607e-01	-4.57651765e+00	4.34450804e+00	-4.46051285e+00	6.53021182e-09	-1.63726817e-09	2.30793045e-09	-4.83302945e-10	2.79123339e-09
2595            	1.74344607e+00	8.71723044e-01	8.71723031e-01	-2.25107247e-01	-4.56911660e+00	4.34400935e+00	-4.45656297e+00	6.52835622e-09	-1.63728243e-09	2.30738455e-09	-4.83590151e-10	2.79097470e-09
2595.25         	1.74342842e+00	8.71714218e-01	8.71714205e-01	-2.18088820e-01	-4.56153811e+00	4.34344929e+00	-4.45249370e+00	6.52648832e-09	-1.63727716e-09	2.30683548e-09	-4.83859420e-10	2.79069490e-09
2595.5          	1.74341883e+00	8.71709424e-01	8.71709411e-01	-2.10948478e-01	-4.55384999e+00	4.34290151e+00	-4.44837575e+00	6.52460936e-09	-1.63725234e-09	2.30628360e-09	-4.84110541e-10	2.79039415e-09
2595.75         	1.74342787e+00	8.71713943e-01	8.71713930e-01	-2.03705882e-01	-4.54610154e+00	4.34239566e+00	-4.44424860e+00	6.52272050e-09	-1.63720792e-09	2.30572925e-09	-4.84343291e-10	2.79007254e-09
2596            	1.74352069e+00	8.71760351e-01	8.71760338e-01	-1.96372798e-01	-4.53845985e+00	4.34208705e+00	-4.44027345e+00	6.52082243e-09	-1.63714388e-09	2.30517258e-09	-4.84557586e-10	2.78973017e-09
2596.25         	1.74357122e+00	8.71785615e-01	8.71785602e-01	-1.88931716e-01	-4.53061672e+00	4.34168501e+00	-4.43615086e+00	6.51891608e-09	-1.63706022e-09	2.30461382e-09	-4.84753313e-10	2.78936713e-09
2596.5          	1.74364909e+00	8.71824552e-01	8.71824539e-01	-1.81390968e-01	-4.52273760e+00	4.34134663e+00	-4.43204211e+00	6.51700319e-09	-1.63695717e-09	2.30405352e-09	-4.84930412e-10	2.78898394e-09
2596.75         	1.74375726e+00	8.71878635e-01	8.71878622e-01	-1.73760153e-01	-4.51484350e+00	4.34108335e+00	-4.42796342e+00	6.51508546e-09	-1.63683493e-09	2.30349224e-09	-4.85088812e-10	2.78858105e-09
2597            	1.74386210e+00	8.71931057e-01	8.71931044e-01	-1.66043427e-01	-4.50685515e+00	4.34081172e+00	-4.42383343e+00	6.51316406e-09	-1.63669355e-09	2.30293029e-09	-4.85228406e-10	2.78815870e-09
2597.25         	1.74399185e+00	8.71995932e-01	8.71995919e-01	-1.58275746e-01	-4.49887919e+00	4.34060344e+00	-4.41974132e+00	6.51124022e-09	-1.63653308e-09	2.30236802e-09	-4.85349064e-10	2.78771709e-09
2597.5          	1.74413727e+00	8.72068641e-01	8.72068628e-01	-1.50440626e-01	-4.49087169e+00	4.34043107e+00	-4.41565138e+00	6.50931513e-09	-1.63635357e-09	2.30180576e-09	-4.85450688e-10	2.78725644e-09
2597.75         	1.74425768e+00	8.72128845e-01	8.72128832e-01	-1.42573965e-01	-4.48277320e+00	4.34019924e+00	-4.41148622e+00	6.50738994e-09	-1.63615517e-09	2.30124380e-09	-4.85533270e-10	2.78677707e-09
2598            	1.74439195e+00	8.72195982e-01	8.72195969e-01	-1.34679506e-01	-4.47468300e+00	4.34000349e+00	-4.40734325e+00	6.50546600e-09	-1.63593808e-09	2.30068254e-09	-4.85596811e-10	2.78627935e-09
2598.25         	1.74456954e+00	8.72284779e-01	8.72284766e-01	-1.26687261e-01	-4.46660079e+00	4.33991353e+00	-4.40325716e+00	6.50354460e-09	-1.63570246e-09	2.30012233e-09	-4.85641298e-10	2.78576363e-09
2598.5          	1.74472856e+00	8.72364287e-01	8.72364274e-01	-1.18618790e-01	-4.45840129e+00	4.33978250e+00	-4.39909189e+00	6.50162719e-09	-1.63544865e-09	2.29956363e-09	-4.85666828e-10	2.78523046e-09
2598.75         	1.74497440e+00	8.72487205e-01	8.72487192e-01	-1.10520885e-01	-4.45038603e+00	4.33986514e+00	-4.39512558e+00	6.49971512e-09	-1.63517674e-09	2.29900684e-09	-4.85673318e-10	2.78468016e-09
2599            	1.74520534e+00	8.72602679e-01	8.72602666e-01	-1.02380443e-01	-4.44229694e+00	4.33991650e+00	-4.39110672e+00	6.49780964e-09	-1.63488680e-09	2.29845226e-09	-4.85660668e-10	2.78411293e-09
2599.25         	1.74545075e+00	8.72725382e-01	8.72725369e-01	-9.42375030e-02	-4.43424402e+00	4.34000652e+00	-4.38712527e+00	6.49591208e-09	-1.63457894e-09	2.29790025e-09	-4.85628816e-10	2.78352907e-09
2599.5          	1.74572280e+00	8.72861408e-01	8.72861395e-01	-8.60826469e-02	-4.42624752e+00	4.34016487e+00	-4.38320619e+00	6.49402395e-09	-1.63425338e-09	2.29735123e-09	-4.85577762e-10	2.78292899e-09
2599.75         	1.74597049e+00	8.72985253e-01	8.72985240e-01	-7.79308784e-02	-4.41819656e+00	4.34026568e+00	-4.37923112e+00	6.49214697e-09	-1.63391034e-09	2.29680570e-09	-4.85507493e-10	2.78231319e-09
2600            	1.74624310e+00	8.73121557e-01	8.73121544e-01	-6.97562407e-02	-4.41018588e+00	4.34042964e+00	-4.37530776e+00	6.49028211e-09	-1.63355008e-09	2.29626390e-09	-4.85418131e-10	2.78168203e-09
2600.25         	1.74654312e+00	8.73271566e-01	8.73271554e-01	-6.15756727e-02	-4.40224476e+00	4.34066909e+00	-4.37145692e+00	6.48843055e-09	-1.63317281e-09	2.29572614e-09	-4.85309745e-10	2.78103588e-09
2600.5          	1.74687596e+00	8.73437985e-01	8.73437972e-01	-5.33780337e-02	-4.39437260e+00	4.34099457e+00	-4.36768358e+00	6.48659378e-09	-1.63277878e-09	2.29519285e-09	-4.85182352e-10	2.78037520e-09
2600.75         	1.74719249e+00	8.73596254e-01	8.73596241e-01	-4.51899002e-02	-4.38647212e+00	4.34128222e+00	-4.36387717e+00	6.48477327e-09	-1.63236822e-09	2.29466445e-09	-4.85035990e-10	2.77970044e-09
2601            	1.74752533e+00	8.73762670e-01	8.73762657e-01	-3.70296128e-02	-4.37864466e+00	4.34161504e+00	-4.36012985e+00	6.48297005e-09	-1.63194146e-09	2.29414123e-09	-4.84870843e-10	2.77901208e-09
2601.25         	1.74786020e+00	8.73930109e-01	8.73930096e-01	-2.88757949e-02	-4.37084025e+00	4.34196446e+00	-4.35640236e+00	6.48118650e-09	-1.63149910e-09	2.29362392e-09	-4.84687146e-10	2.77831106e-09
2601.5          	1.74825717e+00	8.74128590e-01	8.74128577e-01	-2.07504548e-02	-4.36321735e+00	4.34246689e+00	-4.35284212e+00	6.47942322e-09	-1.63104113e-09	2.29311263e-09	-4.84484809e-10	2.77759744e-09
2601.75         	1.74864832e+00	8.74324166e-01	8.74324153e-01	-1.26256071e-02	-4.35559545e+00	4.34296984e+00	-4.34928264e+00	6.47768143e-09	-1.63056782e-09	2.29260771e-09	-4.84263969e-10	2.77687168e-09
2602            	1.74902233e+00	8.74511172e-01	8.74511159e-01	-4.53284801e-03	-4.34797004e+00	4.34343719e+00	-4.34570362e+00	6.47596251e-09	-1.63007950e-09	2.29210954e-09	-4.84024731e-10	2.77613427e-09
2602.25         	1.74939333e+00	8.74696672e-01	8.74696659e-01	3.54304038e-03	-4.34036534e+00	4.34390838e+00	-4.34213686e+00	6.47426806e-09	-1.62957652e-09	2.29161859e-09	-4.83767226e-10	2.77538582e-09
2602.5          	1.74983947e+00	8.74919744e-01	8.74919731e-01	1.15367758e-02	-4.33302882e+00	4.34456560e+00	-4.33879721e+00	6.47259970e-09	-1.62905927e-09	2.29113533e-09	-4.83491602e-10	2.77462694e-09
2602.75         	1.75028370e+00	8.75141857e-01	8.75141844e-01	1.94624728e-02	-4.32576476e+00	4.34522723e+00	-4.33549599e+00	6.47095906e-09	-1.62852813e-09	2.29066023e-09	-4.83198015e-10	2.77385824e-09
2603            	1.75072846e+00	8.75364236e-01	8.75364223e-01	2.73589992e-02	-4.31854218e+00	4.34590118e+00	-4.33222168e+00	6.46934780e-09	-1.62798352e-09	2.29019375e-09	-4.82886648e-10	2.77308039e-09
2603.25         	1.75120179e+00	8.75600902e-01	8.75600889e-01	3.51759607e-02	-4.31147729e+00	4.34665325e+00	-4.32906527e+00	6.46776717e-09	-1.62742579e-09	2.28973622e-09	-4.82557682e-10	2.77229390e-09
2603.5          	1.75166680e+00	8.75833407e-01	8.75833394e-01	4.29300037e-02	-4.30446174e+00	4.34739175e+00	-4.32592675e+00	6.46621854e-09	-1.62685534e-09	2.28928805e-09	-4.82211315e-10	2.77149937e-09
2603.75         	1.75213470e+00	8.76067357e-01	8.76067344e-01	5.06074191e-02	-4.29753524e+00	4.34814265e+00	-4.32283895e+00	6.46470312e-09	-1.62627254e-09	2.28884957e-09	-4.81847753e-10	2.77069732e-09
2604            	1.75261206e+00	8.76306038e-01	8.76306025e-01	5.82038214e-02	-4.29072111e+00	4.34892493e+00	-4.31982302e+00	6.46322190e-09	-1.62567776e-09	2.28842102e-09	-4.81467243e-10	2.76988827e-09
2604.25         	1.75310957e+00	8.76554792e-01	8.76554779e-01	6.57243713e-02	-4.28404011e+00	4.34976448e+00	-4.31690230e+00	6.46177605e-09	-1.62507139e-09	2.28800275e-09	-4.81070011e-10	2.76907276e-09
2604.5          	1.75361425e+00	8.76807132e-01	8.76807119e-01	7.31572309e-02	-4.27747551e+00	4.35063274e+00	-4.31405412e+00	6.46036680e-09	-1.62445382e-09	2.28759510e-09	-4.80656269e-10	2.76825137e-09
2604.75         	1.75413616e+00	8.77068087e-01	8.77068074e-01	8.04841207e-02	-4.27106693e+00	4.35155105e+00	-4.31130899e+00	6.45899535e-09	-1.62382548e-09	2.28719842e-09	-4.80226270e-10	2.76742469e-09
2605            	1.75467058e+00	8.77335295e-01	8.77335282e-01	8.77160738e-02	-4.26479472e+00	4.35251080e+00	-4.30865276e+00	6.45766288e-09	-1.62318683e-09	2.28681303e-09	-4.79780316e-10	2.76659334e-09
2605.25         	1.75520402e+00	8.77602015e-01	8.77602002e-01	9.48474288e-02	-4.25862922e+00	4.35347665e+00	-4.30605294e+00	6.45637057e-09	-1.62253833e-09	2.28643926e-09	-4.79318697e-10	2.76575796e-09
2605.5          	1.75576328e+00	8.77881648e-01	8.77881635e-01	1.01884291e-01	-4.25263504e+00	4.35451933e+00	-4.30357718e+00	6.45511905e-09	-1.62188041e-09	2.28607727e-09	-4.78841775e-10	2.76491904e-09
2605.75         	1.75631848e+00	8.78159245e-01	8.78159232e-01	1.08815799e-01	-4.24674631e+00	4.35556211e+00	-4.30115421e+00	6.45390945e-09	-1.62121350e-09	2.28572739e-09	-4.78349804e-10	2.76407719e-09
2606            	1.75686286e+00	8.78431437e-01	8.78431424e-01	1.15618657e-01	-4.24096972e+00	4.35658838e+00	-4.29877905e+00	6.45274282e-09	-1.62053804e-09	2.28538992e-09	-4.77843084e-10	2.76323300e-09
2606.25         	1.75742879e+00	8.78714403e-01	8.78714390e-01	1.22293902e-01	-4.23538663e+00	4.35768053e+00	-4.29653358e+00	6.45162013e-09	-1.61985457e-09	2.28506514e-09	-4.77321998e-10	2.76238714e-09
2606.5          	1.75797894e+00	8.78989477e-01	8.78989464e-01	1.28820788e-01	-4.22992541e+00	4.35874620e+00	-4.29433581e+00	6.45054283e-09	-1.61916358e-09	2.28475349e-09	-4.76786835e-10	2.76154033e-09
2606.75         	1.75850465e+00	8.79252332e-01	8.79252319e-01	1.35200482e-01	-4.22456314e+00	4.35976362e+00	-4.29216338e+00	6.44951259e-09	-1.61846563e-09	2.28445549e-09	-4.76237890e-10	2.76069338e-09
2607            	1.75902994e+00	8.79514977e-01	8.79514964e-01	1.41444724e-01	-4.21934606e+00	4.36079078e+00	-4.29006842e+00	6.44853096e-09	-1.61776125e-09	2.28417160e-09	-4.75675451e-10	2.75984705e-09
2607.25         	1.75958998e+00	8.79794996e-01	8.79794983e-01	1.47567572e-01	-4.21434735e+00	4.36191492e+00	-4.28813113e+00	6.44759961e-09	-1.61705092e-09	2.28390235e-09	-4.75099752e-10	2.75900210e-09
2607.5          	1.76011509e+00	8.80057551e-01	8.80057538e-01	1.53543702e-01	-4.20942279e+00	4.36296649e+00	-4.28619464e+00	6.44671969e-09	-1.61633506e-09	2.28364807e-09	-4.74511023e-10	2.75815910e-09
